Bathrooms,Bedrooms,Beds,LocationName,NumGuests,NumReviews,Price,Rating,latitude,longitude,zipcode,pop2016,pop2010,pop2000,cost_living_index (US avg. = 100),land_area (sq.mi.),water_area (sq.mi.),pop_density (people per mile),number of males,number of females,prop taxes paid 2016,median taxes (with mortgage,median taxes (no mortgage),median house value,median houshold income,median monthly owner costs (with mortgage),median monthly owner costs (no mortgage),median gross rent,median asking price for vacant for-sale home/condo,unemployment (%),Number of Homes,Count of Abnb,Density of Abnb (%),Average Abnb Price (by zipcode),Average NumReviews (by zipcode),Average Rating (by zipcode),Average Number of Bathrooms (by zipcode),Average Number of Bedrooms (by zipcode),Average Number of Beds (by zipcode),Average Number of Guests (by zipcode)
1,1,1,Atlanta,2,21,50,Y,33.74834,-84.34104,30316,32108,31110,32495,96.6,12.5,0.1,2565,15541,16566,0.9,2037,1012,203224,57770,1520,422,1079,259826,6.2,12843.2,53,0.41266974,115.5471698,51.33333333,4.860465116,1.396226415,1.62,2.056603774,2.056603774
1,2,2,Atlanta,4,111,125,Y,33.77867,-84.36217,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
2,3,6,Atlanta,8,16,199,Y,33.76155,-84.33184,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
1,1,1,Atlanta,2,30,68,N,33.78428,-84.38411,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
2,3,3,Boston,6,40,124,Y,42.29394,-71.06757,2124,53746,47783,50781,138.5,3.0,0.1,17899,25159,28586,0.7,2537,2411,375149,52120,2193,654,1261,894880,7.6,21498.4,32,0.148848286,83.53125,27.8125,4.822580645,1.46875,1.5,1.875,1.875
1,1,1,Atlanta,2,28,50,Y,33.74932,-84.33644,30317,13265,11970,13981,97.1,3.5,0.0,3777,6269,6995,1.0,3071,1381,272815,63369,1736,457,950,245386,6.1,5306.0,75,1.413494158,104.7432432,35.28070175,4.944444444,1.459459459,1.845070423,2.146666667,2.146666667
1,1,1,Atlanta,2,17,65,Y,33.79078,-84.33979,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
1,1,1,Atlanta,1,140,58,Y,33.78334,-84.38066,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
2,2,2,Atlanta,4,69,189,Y,33.74798,-84.367,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,1,3,Atlanta,4,5,52,N,33.76352,-84.38684,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
2,2,3,Atlanta,6,6,160,Y,33.73264,-84.37479,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,1,1,Atlanta,2,29,65,N,33.77242,-84.35169,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
1,1,1,Atlanta,2,29,79,N,33.7904,-84.35864,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
1,1,1,Atlanta,1,25,55,N,33.79005,-84.32016,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
1,1,1,Atlanta,3,7,105,N,33.78372,-84.38064,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,2,3,Atlanta,6,45,79,Y,33.75197,-84.31586,30317,13265,11970,13981,97.1,3.5,0.0,3777,6269,6995,1.0,3071,1381,272815,63369,1736,457,950,245386,6.1,5306.0,75,1.413494158,104.7432432,35.28070175,4.944444444,1.459459459,1.845070423,2.146666667,2.146666667
1,1,1,Atlanta,2,4,38,Y,33.76732,-84.33352,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
1,2,2,Atlanta,4,4,99,Y,33.7891,-84.38191,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,2,2,Atlanta,4,45,50,Y,33.81508,-84.35263,30324,26343,24267,20317,99.1,5.3,0.0,5006,13630,12713,1.1,3915,3198,335525,66294,2081,684,1225,212039,4.2,10537.2,96,0.911057966,103.6736842,21.16923077,4.847457627,1.28125,1.47311828,1.6875,1.6875
1,1,1,Atlanta,2,4,70,Y,33.81927,-84.36355,30324,26343,24267,20317,99.1,5.3,0.0,5006,13630,12713,1.1,3915,3198,335525,66294,2081,684,1225,212039,4.2,10537.2,96,0.911057966,103.6736842,21.16923077,4.847457627,1.28125,1.47311828,1.6875,1.6875
1,1,2,Atlanta,4,39,55,Y,33.76215,-84.38893,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
3,4,5,Atlanta,8,28,290,Y,33.73299,-84.36172,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,3,4,Boston,6,73,110,Y,42.37378,-71.03215,2128,46870,40508,38413,137.7,4.8,1.1,9664,25250,21621,0.6,2285,2182,368711,54315,2035,587,1235,443373,5.4,18748.0,96,0.512054619,99.72340426,42.97674419,4.791666667,1.104166667,1.494736842,1.90625,1.90625
1,1,1,Atlanta,2,14,75,Y,33.75014,-84.37111,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
2,2,2,Atlanta,4,20,125,Y,33.74911,-84.36335,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,1,1,Atlanta,3,18,69,Y,33.82876,-84.36093,30324,26343,24267,20317,99.1,5.3,0.0,5006,13630,12713,1.1,3915,3198,335525,66294,2081,684,1225,212039,4.2,10537.2,96,0.911057966,103.6736842,21.16923077,4.847457627,1.28125,1.47311828,1.6875,1.6875
1,1,2,Atlanta,4,60,39,N,33.76324,-84.38862,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
1,2,2,Atlanta,4,14,55,Y,33.75323,-84.34966,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
1,2,2,Atlanta,4,56,135,Y,33.77492,-84.37194,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,3,4,Atlanta,8,4,116,Y,33.78786,-84.39516,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
2,2,2,Atlanta,4,17,190,Y,33.82315,-84.37235,30305,23394,22999,21380,100.4,6.4,0.0,3635,11153,12241,1.2,6415,6966,549848,91147,2733,1220,1237,789677,2.3,9357.6,26,0.277849021,139.1538462,19.93333333,4.9,1.384615385,1.769230769,1.807692308,1.807692308
1,1,1,Atlanta,2,55,67,Y,33.78347,-84.40224,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
2,2,2,Atlanta,4,32,105,Y,33.80655,-84.3708,30324,26343,24267,20317,99.1,5.3,0.0,5006,13630,12713,1.1,3915,3198,335525,66294,2081,684,1225,212039,4.2,10537.2,96,0.911057966,103.6736842,21.16923077,4.847457627,1.28125,1.47311828,1.6875,1.6875
1,1,2,Atlanta,4,16,85,N,33.76339,-84.38723,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
